Country,City,City_ID_1996,S_1996_2007,S_2007_2015,S_2015_2020,Boundary
Philippines,Cotabato,4,Expanding,Stabilizing,Displacing,
Philippines,Cotabato,5,Expanding,Nibbling,Expanding,
Philippines,Cotabato,5,Shattering,Expanding,Lost,
Philippines,Cotabato,5,Shattering,Lost,Lost,
Philippines,Cotabato,6,Expanding,Stabilizing,Displacing,
Philippines,Cotabato,7,Shattering,Expanding,Expanding,
Philippines,Cotabato,7,Shattering,Lost,Lost,
Philippines,Cotabato,11,Shattering,Expanding,Expanding,
Philippines,Cotabato,11,Shattering,Shattering,Expanding,
Philippines,Cotabato,11,Shattering,Nibbling,Lost,
Philippines,Cotabato,13,Displacing,Displacing,Expanding,
Philippines,Cotabato,13,Shattering,Lost,Lost,
Philippines,Cotabato,14,Shattering,Lost,Lost,
Philippines,Cotabato,15,Displacing,Clearing,Displacing,
Philippines,Cotabato,17,Shattering,Shattering,Displacing,
Philippines,Cotabato,17,Shattering,Clearing,Lost,
Philippines,Cotabato,17,Shattering,Lost,Lost,
Philippines,Cotabato,17,Shattering,Lost,Lost,
Philippines,Cotabato,17,Shattering,Lost,Lost,
Philippines,Cotabato,17,Shattering,Lost,Lost,
Philippines,Cotabato,17,Shattering,Lost,Lost,
Philippines,Cotabato,21,Displacing,Lost,Lost,
Philippines,Cotabato,22,Shattering,Shattering,Expanding,
Philippines,Cotabato,22,Shattering,Lost,Lost,
Philippines,Cotabato,23,Clearing,Lost,Lost,
Philippines,Cotabato,24,Clearing,Shattering,Displacing,
Philippines,Cotabato,25,Shattering,Lost,Lost,
Philippines,Cotabato,25,Shattering,Lost,Lost,
Philippines,Cotabato,26,Clearing,Lost,Lost,
Philippines,Cotabato,27,Clearing,Lost,Lost,
Philippines,Cotabato,28,Nibbling,Lost,Lost,
Philippines,Cotabato,35,Shattering,Lost,Lost,
Philippines,Cotabato,35,Shattering,Lost,Lost,
Philippines,Cotabato,38,Expanding,Shattering,Lost,
Philippines,Cotabato,40,Displacing,Displacing,Clearing,
Philippines,Cotabato,41,Expanding,Clearing,Lost,
Philippines,Cotabato,42,Shattering,Lost,Lost,
Philippines,Cotabato,43,Expanding,Lost,Lost,
Philippines,Cotabato,44,Displacing,Stabilizing,Lost,
Philippines,Cotabato,46,Expanding,Shattering,Expanding,
Philippines,Cotabato,47,Expanding,Expanding,Expanding,
Philippines,Cotabato,50,Clearing,Shattering,Expanding,
Philippines,Cotabato,51,Clearing,Displacing,Clearing,
Philippines,Cotabato,52,Clearing,Lost,Lost,
Philippines,Cotabato,55,Displacing,Shattering,Lost,
Philippines,Cotabato,59,Clearing,Lost,Lost,
Philippines,Cotabato,62,Shattering,Lost,Lost,
Philippines,Cotabato,62,Displacing,Lost,Lost,
Philippines,Cotabato,64,Clearing,Lost,Lost,
Philippines,Cotabato,73,Nibbling,Nibbling,Shattering,
Philippines,Cotabato,77,Displacing,Lost,Lost,
Philippines,Cotabato,78,Clearing,Clearing,Expanding,
Philippines,Cotabato,82,Clearing,Lost,Lost,
Philippines,Cotabato,85,Shattering,Lost,Lost,
Philippines,Cotabato,85,Shattering,Lost,Lost,
Philippines,Cotabato,86,Displacing,Stabilizing,Displacing,
Philippines,Cotabato,94,Nibbling,Expanding,Shattering,
Philippines,Cotabato,94,Shattering,Displacing,Lost,
Philippines,Cotabato,94,Shattering,Lost,Lost,
Philippines,Cotabato,96,Shattering,Shattering,Shattering,
Philippines,Cotabato,96,Shattering,Lost,Lost,
Philippines,Cotabato,96,Shattering,Lost,Lost,
Philippines,Cotabato,96,Shattering,Lost,Lost,
Philippines,Cotabato,96,Shattering,Lost,Lost,
Philippines,Cotabato,97,Displacing,Expanding,Displacing,
Philippines,Cotabato,100,Displacing,Stabilizing,Displacing,
Philippines,Cotabato,106,Shattering,Displacing,Expanding,
Philippines,Cotabato,106,Shattering,Stabilizing,Lost,
Philippines,Cotabato,107,Clearing,Nibbling,Expanding,
Philippines,Cotabato,107,Shattering,Stabilizing,Lost,
Philippines,Cotabato,113,Displacing,Displacing,Lost,
Philippines,Cotabato,114,Displacing,Stabilizing,Nibbling,
Philippines,Cotabato,118,Displacing,Expanding,Displacing,
Philippines,Cotabato,123,Displacing,Stabilizing,Displacing,
Philippines,Cotabato,124,Displacing,Displacing,Clearing,
Philippines,Cotabato,127,Shattering,Nibbling,Lost,
Philippines,Cotabato,131,Displacing,Lost,Lost,
Philippines,Cotabato,133,Displacing,Displacing,Displacing,
Philippines,Cotabato,134,Displacing,Stabilizing,Displacing,
Philippines,Cotabato,135,Shattering,Stabilizing,Expanding,
Philippines,Cotabato,135,Shattering,Stabilizing,Lost,
Philippines,Cotabato,135,Shattering,Lost,Lost,
Philippines,Cotabato,138,Shattering,Clearing,Displacing,
Philippines,Cotabato,138,Shattering,Lost,Lost,
Philippines,Cotabato,140,Expanding,Lost,Lost,
Philippines,Cotabato,143,Expanding,Nibbling,Expanding,
Philippines,Cotabato,144,Displacing,Lost,Lost,
Philippines,Cotabato,145,Displacing,Stabilizing,Displacing,
Philippines,Cotabato,149,Clearing,Clearing,Displacing,
Philippines,Cotabato,150,Clearing,Expanding,Displacing,
Philippines,Cotabato,151,Nibbling,Nibbling,Displacing,
Philippines,Cotabato,153,Displacing,Clearing,Displacing,
Philippines,Cotabato,155,Expanding,Shattering,Expanding,
Philippines,Cotabato,156,Displacing,Shattering,Lost,
Philippines,Cotabato,157,Displacing,Expanding,Expanding,
Philippines,Cotabato,158,Displacing,Expanding,Displacing,
Philippines,Cotabato,159,Expanding,Lost,Lost,
Philippines,Cotabato,160,Nibbling,Displacing,Expanding,
Philippines,Cotabato,161,Nibbling,Lost,Lost,
Philippines,Cotabato,162,Displacing,Expanding,Displacing,
Philippines,Cotabato,163,Nibbling,Stabilizing,Displacing,
Philippines,Cotabato,164,Clearing,Stabilizing,Displacing,
Philippines,Cotabato,165,Expanding,Nibbling,Expanding,
Philippines,Cotabato,166,Displacing,Displacing,Displacing,
Philippines,Cotabato,167,Displacing,Lost,Lost,
Philippines,Cotabato,168,Expanding,Shattering,Lost,
Philippines,Cotabato,170,Displacing,Stabilizing,Displacing,
Philippines,Cotabato,171,Nibbling,Displacing,Lost,
Philippines,Cotabato,172,Shattering,Expanding,Clearing,
Philippines,Cotabato,172,Shattering,Lost,Lost,
Philippines,Cotabato,173,Shattering,Expanding,Clearing,
Philippines,Cotabato,173,Shattering,Nibbling,Expanding,
Philippines,Cotabato,173,Shattering,Shattering,Expanding,
Philippines,Cotabato,173,Shattering,Nibbling,Shattering,
Philippines,Cotabato,173,Shattering,Displacing,Lost,
Philippines,Cotabato,173,Shattering,Shattering,Lost,
Philippines,Cotabato,173,Shattering,Shattering,Lost,
Philippines,Cotabato,173,Shattering,Lost,Lost,
Philippines,Cotabato,173,Shattering,Lost,Lost,
Philippines,Cotabato,173,Shattering,Lost,Lost,
Philippines,Cotabato,173,Shattering,Lost,Lost,
Philippines,Cotabato,173,Shattering,Lost,Lost,
Philippines,Cotabato,173,Shattering,Lost,Lost,
Philippines,Cotabato,174,Displacing,Stabilizing,Displacing,
Philippines,Cotabato,175,Displacing,Stabilizing,Displacing,
Philippines,Cotabato,176,Displacing,Stabilizing,Displacing,
Philippines,Cotabato,177,Expanding,Displacing,Expanding,
Philippines,Cotabato,178,Expanding,Nibbling,Lost,
Philippines,Cotabato,179,Expanding,Clearing,Expanding,
Philippines,Cotabato,181,Displacing,Stabilizing,Displacing,
Philippines,Cotabato,182,Expanding,Stabilizing,Displacing,
Philippines,Cotabato,183,Expanding,Stabilizing,Displacing,
Philippines,Cotabato,184,Displacing,Displacing,Displacing,
Philippines,Cotabato,185,Displacing,Lost,Lost,
Philippines,Cotabato,186,Displacing,Stabilizing,Displacing,
Philippines,Cotabato,189,Displacing,Expanding,Displacing,
Philippines,Cotabato,190,Displacing,Stabilizing,Displacing,
Philippines,Cotabato,192,Expanding,Displacing,Expanding,
Philippines,Cotabato,193,Displacing,Stabilizing,Displacing,
Philippines,Cotabato,194,Displacing,Lost,Lost,
Philippines,Cotabato,196,Clearing,Expanding,Displacing,
Philippines,Cotabato,196,Clearing,Lost,Lost,
Philippines,Cotabato,198,Displacing,Lost,Lost,
Philippines,Cotabato,199,Displacing,Stabilizing,Displacing,
Philippines,Cotabato,200,Displacing,Displacing,Displacing,
Philippines,Cotabato,201,Displacing,Clearing,Expanding,
Philippines,Cotabato,202,Clearing,Expanding,Displacing,
Philippines,Cotabato,203,Nibbling,Displacing,Expanding,
Philippines,Cotabato,204,Expanding,Displacing,Expanding,
Philippines,Cotabato,206,Nibbling,Displacing,Expanding,
Philippines,Cotabato,208,Displacing,Displacing,Displacing,
Philippines,Cotabato,209,Displacing,Stabilizing,Displacing,
Philippines,Cotabato,210,Shattering,Expanding,Clearing,YES
Philippines,Cotabato,210,Shattering,Clearing,Expanding,YES
Philippines,Cotabato,210,Shattering,Lost,Lost,YES
Philippines,Cotabato,211,Expanding,Displacing,Expanding,
Philippines,Cotabato,212,Displacing,Stabilizing,Clearing,
Philippines,Cotabato,213,Displacing,Stabilizing,Displacing,
Philippines,Cotabato,214,Expanding,Lost,Lost,
Philippines,Cotabato,215,Clearing,Lost,Lost,
Philippines,Cotabato,215,Clearing,Lost,Lost,
Philippines,Cotabato,216,Displacing,Stabilizing,Displacing,
Philippines,Cotabato,218,Displacing,Stabilizing,Displacing,
Philippines,Cotabato,219,Clearing,Expanding,Displacing,
Philippines,Cotabato,221,Shattering,Expanding,Shattering,YES
Philippines,Cotabato,221,Shattering,Expanding,Shattering,YES
Philippines,Cotabato,221,Shattering,Expanding,Lost,YES
Philippines,Cotabato,221,Shattering,Shattering,Lost,YES
Philippines,Cotabato,221,Shattering,Shattering,Lost,YES
Philippines,Cotabato,221,Shattering,Lost,Lost,YES
Philippines,Cotabato,221,Shattering,Lost,Lost,YES
Philippines,Cotabato,221,Shattering,Lost,Lost,YES
Philippines,Cotabato,221,Shattering,Lost,Lost,YES
Philippines,Cotabato,221,Shattering,Lost,Lost,YES
Vietnam,Haiphong,3,Clearing,Displacing,Expanding,YES
Vietnam,Haiphong,5,Expanding,Displacing,Displacing,
Vietnam,Haiphong,6,Nibbling,Clearing,Expanding,
Vietnam,Haiphong,8,Displacing,Displacing,Expanding,
Vietnam,Haiphong,9,Displacing,Clearing,Expanding,
Vietnam,Haiphong,12,Nibbling,Expanding,Nibbling,
Vietnam,Haiphong,13,Displacing,Displacing,Displacing,
Vietnam,Haiphong,14,Expanding,Shattering,Lost,
Vietnam,Haiphong,15,Clearing,Displacing,Shattering,
Vietnam,Haiphong,16,Displacing,Expanding,Displacing,
Vietnam,Haiphong,17,Expanding,Lost,Lost,
Vietnam,Haiphong,18,Nibbling,Lost,Lost,
Vietnam,Haiphong,20,Expanding,Clearing,Shattering,
Vietnam,Haiphong,21,Displacing,Displacing,Displacing,
Vietnam,Haiphong,22,Displacing,Clearing,Expanding,
Vietnam,Haiphong,23,Nibbling,Displacing,Displacing,
Vietnam,Haiphong,24,Shattering,Expanding,Clearing,
Vietnam,Haiphong,24,Shattering,Displacing,Expanding,
Vietnam,Haiphong,25,Expanding,Clearing,Displacing,
Vietnam,Haiphong,26,Clearing,Lost,Lost,
Vietnam,Haiphong,27,Nibbling,Expanding,Clearing,
Vietnam,Haiphong,28,Clearing,Expanding,Displacing,
Vietnam,Haiphong,29,Nibbling,Expanding,Displacing,
Vietnam,Haiphong,30,Clearing,Lost,Lost,
Vietnam,Haiphong,31,Displacing,Expanding,Displacing,
Vietnam,Haiphong,34,Shattering,Expanding,Displacing,
Vietnam,Haiphong,34,Shattering,Lost,Lost,
Vietnam,Haiphong,35,Displacing,Expanding,Clearing,
Vietnam,Haiphong,36,Displacing,Displacing,Displacing,
Vietnam,Haiphong,37,Shattering,Lost,Lost,YES
Vietnam,Haiphong,37,Shattering,Lost,Lost,YES
Vietnam,Haiphong,40,Displacing,Lost,Lost,
Vietnam,Haiphong,42,Clearing,Expanding,Clearing,YES
Vietnam,Haiphong,43,Displacing,Displacing,Expanding,
Vietnam,Haiphong,44,Nibbling,Expanding,Clearing,
Vietnam,Haiphong,46,Clearing,Displacing,Displacing,
Vietnam,Haiphong,48,Displacing,Expanding,Displacing,
Vietnam,Haiphong,50,Expanding,Displacing,Expanding,
Vietnam,Haiphong,53,Expanding,Clearing,Expanding,
Vietnam,Haiphong,54,Clearing,Lost,Lost,
Vietnam,Haiphong,56,Clearing,Expanding,Expanding,
Vietnam,Haiphong,57,Shattering,Expanding,Lost,
Vietnam,Haiphong,57,Shattering,Lost,Lost,
Vietnam,Haiphong,59,Nibbling,Shattering,Lost,
Vietnam,Haiphong,59,Shattering,Lost,Lost,
Vietnam,Haiphong,60,Nibbling,Expanding,Shattering,
Vietnam,Haiphong,62,Expanding,Nibbling,Expanding,
Vietnam,Haiphong,68,Displacing,Lost,Lost,
Vietnam,Haiphong,69,Displacing,Displacing,Displacing,
Vietnam,Haiphong,70,Displacing,Expanding,Displacing,
Vietnam,Haiphong,71,Expanding,Expanding,Shattering,
Vietnam,Haiphong,74,Displacing,Displacing,Expanding,
Vietnam,Haiphong,76,Expanding,Displacing,Displacing,
Vietnam,Haiphong,81,Displacing,Displacing,Displacing,
Vietnam,Haiphong,82,Displacing,Displacing,Clearing,
Vietnam,Haiphong,83,Displacing,Expanding,Clearing,
Vietnam,Haiphong,84,Nibbling,Lost,Lost,
Vietnam,Haiphong,87,Nibbling,Displacing,Displacing,
Vietnam,Haiphong,89,Expanding,Expanding,Clearing,
Vietnam,Haiphong,90,Displacing,Expanding,Lost,
Vietnam,Haiphong,91,Expanding,Nibbling,Nibbling,
Vietnam,Haiphong,94,Displacing,Expanding,Displacing,
Vietnam,Haiphong,96,Shattering,Lost,Lost,
Vietnam,Haiphong,98,Displacing,Lost,Lost,
Vietnam,Haiphong,99,Clearing,Expanding,Clearing,
Vietnam,Haiphong,100,Clearing,Displacing,Clearing,
Vietnam,Haiphong,102,Expanding,Lost,Lost,
Vietnam,Haiphong,104,Nibbling,Lost,Lost,
Vietnam,Haiphong,106,Displacing,Displacing,Displacing,
Vietnam,Haiphong,112,Displacing,Shattering,Expanding,
Vietnam,Haiphong,115,Shattering,Displacing,Displacing,
Vietnam,Haiphong,115,Displacing,Shattering,Lost,
Vietnam,Haiphong,115,Shattering,Lost,Lost,
Vietnam,Haiphong,116,Clearing,Clearing,Clearing,
Vietnam,Haiphong,116,Shattering,Clearing,Lost,
Vietnam,Haiphong,120,Expanding,Displacing,Lost,
Vietnam,Haiphong,121,Nibbling,Displacing,Displacing,
Vietnam,Haiphong,122,Displacing,Lost,Lost,
Vietnam,Haiphong,123,Clearing,Clearing,Lost,
Vietnam,Haiphong,124,Nibbling,Displacing,Lost,
Vietnam,Haiphong,125,Expanding,Displacing,Shattering,
Vietnam,Haiphong,126,Expanding,Lost,Lost,
Vietnam,Haiphong,131,Shattering,Shattering,Expanding,
Vietnam,Haiphong,132,Nibbling,Displacing,Clearing,
Vietnam,Haiphong,134,Clearing,Expanding,Lost,
Vietnam,Haiphong,135,Shattering,Displacing,Displacing,
Vietnam,Haiphong,135,Shattering,Expanding,Shattering,
Vietnam,Haiphong,136,Clearing,Clearing,Displacing,
Vietnam,Haiphong,137,Shattering,Lost,Lost,
Vietnam,Haiphong,140,Expanding,Expanding,Shattering,
Vietnam,Haiphong,141,Nibbling,Clearing,Displacing,
Vietnam,Haiphong,142,Displacing,Displacing,Lost,
Vietnam,Haiphong,145,Expanding,Shattering,Lost,
Vietnam,Haiphong,146,Displacing,Displacing,Displacing,
Vietnam,Haiphong,148,Nibbling,Displacing,Clearing,
Vietnam,Haiphong,149,Displacing,Lost,Lost,
Vietnam,Haiphong,153,Expanding,Expanding,Shattering,
Vietnam,Haiphong,154,Expanding,Shattering,Displacing,
Vietnam,Haiphong,158,Displacing,Expanding,Clearing,
Vietnam,Haiphong,160,Expanding,Shattering,Shattering,
Vietnam,Haiphong,160,Shattering,Lost,Lost,
Vietnam,Haiphong,160,Shattering,Lost,Lost,
Vietnam,Haiphong,162,Clearing,Expanding,Clearing,
Vietnam,Haiphong,164,Shattering,Displacing,Displacing,
Vietnam,Haiphong,164,Shattering,Displacing,Displacing,
Vietnam,Haiphong,164,Shattering,Clearing,Expanding,
Vietnam,Haiphong,166,Shattering,Expanding,Shattering,
Vietnam,Haiphong,166,Shattering,Lost,Lost,
Vietnam,Haiphong,168,Clearing,Expanding,Lost,
Vietnam,Haiphong,170,Expanding,Displacing,Clearing,
Vietnam,Haiphong,171,Nibbling,Displacing,Displacing,
Vietnam,Haiphong,173,Nibbling,Displacing,Clearing,
Vietnam,Haiphong,174,Expanding,Displacing,Clearing,
Vietnam,Haiphong,175,Displacing,Expanding,Clearing,
Vietnam,Haiphong,176,Displacing,Expanding,Clearing,
Vietnam,Haiphong,176,Shattering,Lost,Lost,
Vietnam,Haiphong,177,Displacing,Clearing,Displacing,
Vietnam,Haiphong,180,Displacing,Displacing,Expanding,
Vietnam,Haiphong,182,Expanding,Displacing,Expanding,
Vietnam,Haiphong,183,Displacing,Clearing,Lost,
Vietnam,Haiphong,184,Expanding,Lost,Lost,
Vietnam,Haiphong,188,Nibbling,Expanding,Shattering,
Vietnam,Haiphong,196,Expanding,Expanding,Lost,
Vietnam,Haiphong,197,Displacing,Lost,Lost,
Vietnam,Haiphong,199,Nibbling,Clearing,Expanding,
Vietnam,Haiphong,200,Expanding,Displacing,Shattering,
Vietnam,Haiphong,201,Expanding,Lost,Lost,
Vietnam,Haiphong,202,Expanding,Expanding,Shattering,
Vietnam,Haiphong,204,Clearing,Expanding,Clearing,
Vietnam,Haiphong,206,Nibbling,Nibbling,Nibbling,
Vietnam,Haiphong,209,Displacing,Lost,Lost,
Vietnam,Haiphong,211,Expanding,Lost,Lost,
Vietnam,Haiphong,213,Displacing,Expanding,Displacing,
Vietnam,Haiphong,214,Shattering,Lost,Lost,
Vietnam,Haiphong,214,Shattering,Lost,Lost,
Vietnam,Haiphong,215,Expanding,Lost,Lost,
Vietnam,Haiphong,216,Expanding,Expanding,Expanding,
Vietnam,Haiphong,218,Displacing,Expanding,Displacing,
Vietnam,Haiphong,221,Shattering,Displacing,Displacing,
Vietnam,Haiphong,221,Shattering,Displacing,Shattering,
Vietnam,Haiphong,224,Displacing,Clearing,Expanding,
Vietnam,Haiphong,224,Shattering,Lost,Lost,
Vietnam,Haiphong,226,Nibbling,Expanding,Nibbling,
Vietnam,Haiphong,227,Expanding,Shattering,Lost,
Vietnam,Haiphong,228,Expanding,Displacing,Displacing,
Vietnam,Haiphong,229,Displacing,Clearing,Expanding,
Vietnam,Haiphong,230,Displacing,Displacing,Displacing,
Vietnam,Haiphong,233,Shattering,Displacing,Lost,
Vietnam,Haiphong,234,Displacing,Displacing,Clearing,
Vietnam,Haiphong,237,Expanding,Displacing,Shattering,
Vietnam,Haiphong,238,Clearing,Expanding,Displacing,
Vietnam,Haiphong,242,Shattering,Expanding,Displacing,
Vietnam,Haiphong,242,Shattering,Displacing,Lost,
Vietnam,Haiphong,244,Expanding,Clearing,Expanding,
Vietnam,Haiphong,246,Clearing,Expanding,Shattering,
Vietnam,Haiphong,246,Shattering,Lost,Lost,
Vietnam,Haiphong,249,Clearing,Displacing,Clearing,
Vietnam,Haiphong,252,Shattering,Expanding,Shattering,
Vietnam,Haiphong,252,Shattering,Lost,Lost,
Vietnam,Haiphong,255,Nibbling,Shattering,Lost,
Vietnam,Haiphong,256,Displacing,Displacing,Lost,
Vietnam,Haiphong,257,Displacing,Displacing,Displacing,
Vietnam,Haiphong,258,Displacing,Lost,Lost,
Vietnam,Haiphong,259,Expanding,Expanding,Shattering,
Vietnam,Haiphong,260,Displacing,Displacing,Displacing,
Vietnam,Haiphong,261,Expanding,Displacing,Expanding,
Vietnam,Haiphong,266,Displacing,Lost,Lost,
Vietnam,Haiphong,267,Displacing,Clearing,Expanding,
Vietnam,Haiphong,268,Nibbling,Expanding,Lost,
Vietnam,Haiphong,269,Expanding,Expanding,Expanding,
Vietnam,Haiphong,270,Displacing,Displacing,Lost,
Vietnam,Haiphong,271,Expanding,Clearing,Expanding,
Vietnam,Haiphong,272,Expanding,Clearing,Displacing,
Vietnam,Haiphong,274,Shattering,Expanding,Clearing,YES
Vietnam,Haiphong,274,Shattering,Expanding,Expanding,YES
Vietnam,Haiphong,274,Expanding,Expanding,Shattering,YES
Vietnam,Haiphong,278,Expanding,Clearing,Shattering,
Vietnam,Haiphong,278,Shattering,Lost,Lost,
Vietnam,Haiphong,278,Shattering,Lost,Lost,
Vietnam,Haiphong,278,Shattering,Lost,Lost,
Vietnam,Haiphong,278,Shattering,Lost,Lost,
Vietnam,Haiphong,278,Shattering,Lost,Lost,
Vietnam,Haiphong,278,Shattering,Lost,Lost,
Vietnam,Haiphong,278,Shattering,Lost,Lost,
Vietnam,Haiphong,281,Expanding,Expanding,Shattering,
Vietnam,Haiphong,283,Expanding,Displacing,Displacing,
Vietnam,Haiphong,284,Nibbling,Clearing,Clearing,
Vietnam,Haiphong,287,Displacing,Expanding,Shattering,
Vietnam,Haiphong,288,Displacing,Displacing,Expanding,
Vietnam,Haiphong,291,Clearing,Clearing,Lost,
Vietnam,Haiphong,292,Clearing,Expanding,Lost,
Vietnam,Haiphong,293,Expanding,Expanding,Expanding,
Vietnam,Haiphong,294,Expanding,Expanding,Clearing,
Vietnam,Haiphong,296,Clearing,Expanding,Displacing,
Vietnam,Haiphong,298,Nibbling,Clearing,Expanding,
Vietnam,Haiphong,301,Nibbling,Expanding,Shattering,
Vietnam,Haiphong,302,Expanding,Displacing,Nibbling,
Vietnam,Haiphong,306,Clearing,Expanding,Expanding,
Vietnam,Haiphong,307,Clearing,Shattering,Lost,
Vietnam,Haiphong,310,Shattering,Expanding,Shattering,
Vietnam,Haiphong,310,Shattering,Displacing,Lost,
Vietnam,Haiphong,310,Shattering,Expanding,Lost,
Vietnam,Haiphong,310,Shattering,Lost,Lost,
Vietnam,Haiphong,310,Shattering,Lost,Lost,
Vietnam,Haiphong,310,Shattering,Lost,Lost,
Vietnam,Haiphong,317,Clearing,Expanding,Expanding,
Vietnam,Haiphong,317,Shattering,Displacing,Lost,
Vietnam,Haiphong,319,Shattering,Expanding,Shattering,
Vietnam,Haiphong,319,Shattering,Lost,Lost,
Vietnam,Haiphong,321,Shattering,Nibbling,Expanding,
Vietnam,Haiphong,321,Shattering,Displacing,Lost,
Vietnam,Haiphong,321,Shattering,Lost,Lost,
Vietnam,Haiphong,328,Expanding,Clearing,Expanding,
Vietnam,Haiphong,329,Clearing,Clearing,Expanding,
Vietnam,Haiphong,333,Displacing,Lost,Lost,
Vietnam,Haiphong,336,Shattering,Expanding,Shattering,
Vietnam,Haiphong,336,Shattering,Expanding,Shattering,
Vietnam,Haiphong,336,Shattering,Expanding,Lost,
Vietnam,Haiphong,336,Shattering,Expanding,Lost,
Vietnam,Haiphong,336,Shattering,Lost,Lost,
Vietnam,Haiphong,336,Shattering,Lost,Lost,
Vietnam,Haiphong,336,Shattering,Lost,Lost,
Vietnam,Haiphong,336,Shattering,Lost,Lost,
Vietnam,Haiphong,336,Shattering,Lost,Lost,
Vietnam,Haiphong,345,Clearing,Expanding,Expanding,
Vietnam,Haiphong,349,Clearing,Lost,Lost,
Vietnam,Haiphong,350,Shattering,Expanding,Shattering,
Vietnam,Haiphong,350,Shattering,Displacing,Lost,
Vietnam,Haiphong,350,Shattering,Lost,Lost,
Vietnam,Haiphong,350,Shattering,Lost,Lost,
Vietnam,Haiphong,353,Clearing,Displacing,Displacing,
Vietnam,Haiphong,360,Shattering,Expanding,Clearing,
Vietnam,Haiphong,360,Shattering,Clearing,Expanding,
Vietnam,Haiphong,360,Shattering,Expanding,Shattering,
Vietnam,Haiphong,360,Shattering,Expanding,Shattering,
Vietnam,Haiphong,360,Shattering,Expanding,Shattering,
Vietnam,Haiphong,360,Shattering,Clearing,Lost,
Vietnam,Haiphong,360,Shattering,Expanding,Lost,
Vietnam,Haiphong,360,Shattering,Expanding,Lost,
Vietnam,Haiphong,360,Shattering,Expanding,Lost,
Vietnam,Haiphong,360,Shattering,Shattering,Lost,
Vietnam,Haiphong,360,Shattering,Shattering,Lost,
Vietnam,Haiphong,360,Shattering,Lost,Lost,
Vietnam,Haiphong,360,Shattering,Lost,Lost,
Vietnam,Haiphong,360,Shattering,Lost,Lost,
Vietnam,Haiphong,360,Shattering,Lost,Lost,
Vietnam,Haiphong,360,Shattering,Lost,Lost,
Vietnam,Haiphong,360,Shattering,Lost,Lost,
Vietnam,Haiphong,360,Shattering,Lost,Lost,
Vietnam,Haiphong,360,Shattering,Lost,Lost,
Vietnam,Haiphong,360,Shattering,Lost,Lost,
Vietnam,Haiphong,360,Shattering,Lost,Lost,
Vietnam,Haiphong,360,Shattering,Lost,Lost,
Vietnam,Haiphong,360,Shattering,Lost,Lost,
Vietnam,Haiphong,361,Clearing,Lost,Lost,
Vietnam,Haiphong,362,Nibbling,Displacing,Nibbling,
Vietnam,Haiphong,362,Shattering,Lost,Lost,
Vietnam,Haiphong,368,Displacing,Lost,Lost,
Vietnam,Haiphong,371,Displacing,Clearing,Displacing,
Vietnam,Haiphong,372,Shattering,Shattering,Lost,
Vietnam,Haiphong,372,Shattering,Shattering,Lost,
Vietnam,Haiphong,374,Expanding,Displacing,Lost,
Vietnam,Haiphong,375,Clearing,Lost,Lost,
Vietnam,Haiphong,376,Shattering,Expanding,Clearing,
Vietnam,Haiphong,376,Shattering,Expanding,Clearing,
Vietnam,Haiphong,376,Shattering,Lost,Lost,
Vietnam,Haiphong,376,Shattering,Lost,Lost,
Vietnam,Haiphong,377,Expanding,Displacing,Expanding,
Vietnam,Haiphong,378,Clearing,Lost,Lost,
Vietnam,Haiphong,378,Clearing,Lost,Lost,
Vietnam,Haiphong,379,Displacing,Expanding,Shattering,
Vietnam,Haiphong,382,Displacing,Shattering,Lost,
Vietnam,Haiphong,383,Expanding,Displacing,Lost,
Vietnam,Haiphong,384,Expanding,Expanding,Displacing,
Vietnam,Haiphong,385,Shattering,Clearing,Displacing,
Vietnam,Haiphong,385,Clearing,Displacing,Lost,
Vietnam,Haiphong,387,Expanding,Displacing,Clearing,
Vietnam,Haiphong,388,Shattering,Displacing,Expanding,
Vietnam,Haiphong,388,Shattering,Lost,Lost,
Vietnam,Haiphong,392,Shattering,Displacing,Displacing,
Vietnam,Haiphong,392,Shattering,Clearing,Expanding,
Vietnam,Haiphong,393,Nibbling,Expanding,Displacing,
Vietnam,Haiphong,395,Displacing,Lost,Lost,
Vietnam,Haiphong,399,Displacing,Lost,Lost,
Vietnam,Haiphong,403,Expanding,Shattering,Shattering,
Vietnam,Haiphong,403,Shattering,Lost,Lost,
Vietnam,Haiphong,404,Clearing,Lost,Lost,YES
Vietnam,Haiphong,405,Nibbling,Nibbling,Expanding,YES
Vietnam,Haiphong,405,Shattering,Lost,Lost,YES
Vietnam,Vungtau,1,Displacing,Displacing,Displacing,
Vietnam,Vungtau,2,Clearing,Stabilizing,Lost,
Vietnam,Vungtau,3,Clearing,Stabilizing,Lost,YES
Vietnam,Vungtau,5,Displacing,Nibbling,Clearing,
Vietnam,Vungtau,10,Shattering,Lost,Lost,
Vietnam,Vungtau,11,Clearing,Lost,Lost,
Vietnam,Vungtau,12,Displacing,Stabilizing,Clearing,YES
Vietnam,Vungtau,15,Displacing,Clearing,Displacing,YES
Vietnam,Vungtau,16,Clearing,Displacing,Lost,
Vietnam,Vungtau,17,Expanding,Clearing,Clearing,
Vietnam,Vungtau,18,Expanding,Stabilizing,Clearing,
Vietnam,Vungtau,19,Displacing,Stabilizing,Lost,
Vietnam,Vungtau,20,Shattering,Stabilizing,Clearing,
Vietnam,Vungtau,20,Clearing,Stabilizing,Shattering,
